OBJECTID,BOARD,CATEGORY,NAME,NUM,STREET,PHONE,FULL_BOARD,CATEGORY_FR,BOARD_FR,NAME_FR,FULL_BOARD_FR,GlobalID,LONGITUDE,LATITUDE
5094,CÉPEO,Elementary,L'Odyssée Public Elementary School,1770,prom. Grey Nuns Dr,613-834-2097,Conseil des écoles publiques de l'Est de l'Ontario,Élémentaire,CÉPEO,École élémentaire publique L'Odyssée,Conseil des écoles publiques de l'Est de l'Ontario,{1C50E4E1-E3F9-4001-83AC-207D934F8988},-75.53545184746824,45.46860435780855
5095,CÉPEO,Elementary,Louise-Arbour Public Elementary School,175,rue Beech Street,613-729-7134,Conseil des écoles publiques de l'Est de l'Ontario,Élémentaire,CÉPEO,École élémentaire publique Louise-Arbour,Conseil des écoles publiques de l'Est de l'Ontario,{FB6D703D-692C-48A1-B889-28550BF40FCD},-75.71520596112262,45.3992215421443
5096,CÉPEO,Elementary,Mamawi Public Elementary School,20,rue Harrison St,613-596-2130,Conseil des écoles publiques de l'Est de l'Ontario,Élémentaire,CÉPEO,École Élémentaire Publique Mamawi,Conseil des écoles publiques de l'Est de l'Ontario,{5810534F-3A18-4DDC-B2EC-B240BAFD0D4A},-75.78811850179414,45.33681943301316
5097,CÉPEO,Elementary,Public Elementary School Mauril Bélanger,307,rue Montgomery St,613-744-8523,Conseil des écoles publiques de l'Est de l'Ontario,Élémentaire,CÉPEO,École élémentaire publique Mauril-Bélanger,Conseil des écoles publiques de l'Est de l'Ontario,{98728C57-9B15-4AED-9369-031F28035CEB},-75.66725421105654,45.432721289139266
5098,CÉPEO,Elementary,Trille-des-Bois Public Elementary School,140,rue Genest St,613-746-6911,Conseil des écoles publiques de l'Est de l'Ontario,Élémentaire,CÉPEO,École élémentaire publique Trille des Bois,Conseil des écoles publiques de l'Est de l'Ontario,{1D79AC54-CF94-40FD-AF3D-F4A367BA5BA0},-75.66981002224445,45.44059289140194
5099,CÉPEO,Elementary/Secondary,Maurice-Lapointe Public Elementary School,17,rue Bridgestone St,613-591-8585,Conseil des écoles publiques de l'Est de l'Ontario,Élémentaire/Secondaire,CÉPEO,École élémentaire publique Maurice-Lapointe,Conseil des écoles publiques de l'Est de l'Ontario,{BDEBA4D2-5CE8-4DC4-9396-E0822EB101E9},-75.85894479504984,45.278465657040854
5100,CÉPEO,Secondary,De la Salle Public High School,501,rue Old St-Patrick St,613-789-0053,Conseil des écoles publiques de l'Est de l'Ontario,Secondaire,CÉPEO,École secondaire publique De la Salle,Conseil des écoles publiques de l'Est de l'Ontario,{39E4AF2C-B3DB-431E-88BA-A05F0A9B7007},-75.68507050796796,45.434862497972695
5101,OCDSB,Secondary,A.Y. Jackson Secondary School,150,prom. Abbeyhill Dr,613-836-2527,Ottawa-Carleton District School Board,Secondaire,OCDSB,École secondaire A.Y. Jackson,Ottawa-Carleton District School Board,{70655AFB-40AD-4264-BB7A-08C7AC0935FE},-75.87987506596106,45.29512403920361
5102,OCDSB,Elementary,Adrienne Clarkson Public School,170,prom. Stoneway Dr.,613-825-8600,Ottawa-Carleton District School Board,Élémentaire,OCDSB,École publique Adrienne Clarkson,Ottawa-Carleton District School Board,{18023A02-6AD1-49B9-AFBC-E25EA7F2728B},-75.71660511951697,45.28856501171975
5103,OCDSB,Secondary,West Carleton Secondary School,3088,"ch. Dunrobin Rd, RR2",613-832-2773,Ottawa-Carleton District School Board,Secondaire,OCDSB,École secondaire West Carleton,Ottawa-Carleton District School Board,{4E734FAC-5449-4B76-B736-6FFCBD97C222},-76.03464217527161,45.434433931004385
5104,OCDSB,Outdoor Education,Bill Mason Outdoor Education Centre,3088,ch. Dunrobin Rd,613-833-2080,Ottawa-Carleton District School Board,Éducatifs en plein air,OCDSB,Centre éducatif à l'extérieur Bill-Mason,Ottawa-Carleton District School Board,{0A11033B-159C-4AA4-A702-F81E542F69B1},-76.02818038322717,45.43752124584301
5105,OCDSB,Elementary,Broadview Avenue Public School,535,av. Dovercourt Ave,613-728-1721,Ottawa-Carleton District School Board,Élémentaire,OCDSB,École publique Broadview,Ottawa-Carleton District School Board,{D2196327-6A8F-406B-98CF-9222A96F4565},-75.75766440992003,45.38172398266583
5106,OCDSB,Elementary,Churchill Alternative School,345,av. Ravenhill Ave,613-722-4474,Ottawa-Carleton District School Board,Élémentaire,OCDSB,École Alternative Churchill,Ottawa-Carleton District School Board,{10F9602A-2080-4520-98C8-3458B272516E},-75.7533489733637,45.3904321739295
5107,OCDSB,Continuing Education,Continuing Education,440,rue Albert St,613-239-2325,Ottawa-Carleton District School Board,Formation continue,OCDSB,Éducation continue,Ottawa-Carleton District School Board,{55F1964F-6CD7-4EAD-9452-03898DF6721C},-75.70649413992139,45.41697066717529
5108,OCDSB,International,International Student Program Office,440,rue Albert St,613-239-0258,Ottawa-Carleton District School Board,Internationale,OCDSB,Bureau du programme pour étudiants internationaux,Ottawa-Carleton District School Board,{67EB1012-8F0D-484C-AEC7-1F213B2704C9},-75.70695659532461,45.41670024101542
5109,OCDSB,Secondary,Earl Of March Secondary School,4,The Parkway,613-592-3361,Ottawa-Carleton District School Board,Secondaire,OCDSB,École secondaire Earl Of March,Ottawa-Carleton District School Board,{D8829898-8666-4DC3-AE6E-6585762186DC},-75.89425879057738,45.32268094459175
5110,OCDSB,Alternate Program,Elizabeth Wyn Wood Alternate Program (Nepean),20,av. Rossland Ave,613-225-8826,Ottawa-Carleton District School Board,Éducation Alternative,OCDSB,Programme alternatif Elizabeth Wyn Wood,Ottawa-Carleton District School Board,{0E6DC6B7-30D8-4FEB-8F4A-BCBED6ACAA9B},-75.73708930412607,45.35321105654758
5111,OCDSB,Intermediate,Fisher Park Public School / Summit Alternate School,250,av. Holland Ave,613-729-5054,Ottawa-Carleton District School Board,Intermédiaire,OCDSB,Fisher Parc L'école publique / Sommet Alternative école,Ottawa-Carleton District School Board,{1BCAF85A-7E32-45E2-96F8-AC5A3235D74C},-75.73075894998074,45.39525364552804
5112,OCDSB,Elementary,Lady Evelyn Alternative School,63,av. Evelyn Ave,613-239-2404,Ottawa-Carleton District School Board,Élémentaire,OCDSB,École alternative Lady Evelyn,Ottawa-Carleton District School Board,{BF815E74-72AD-4610-AA32-9594BD6550CE},-75.6784246097993,45.411879619508056
5113,OCDSB,Elementary,Manotick  Public School,1075,rue Bridge St,613-692-3311,Ottawa-Carleton District School Board,Élémentaire,OCDSB,École publique Manotick,Ottawa-Carleton District School Board,{9C960200-0936-4A91-9051-AC9637DFE81D},-75.68252591404301,45.22970890219281
5114,OCDSB,Elementary,North Gower/Marlborough Public School,2403,"rue Church St, Box 130",613-489-3375,Ottawa-Carleton District School Board,Élémentaire,OCDSB,École publique North Gower/Marlborough,Ottawa-Carleton District School Board,{41CC769F-2BFC-44FF-9479-9C1C114D08A4},-75.71918990316941,45.12628487469211
5115,OCDSB,Elementary,Pinecrest  Public School,1281,ch. McWatters Rd,613-828-5115,Ottawa-Carleton District School Board,Élémentaire,OCDSB,École publique Pinecrest,Ottawa-Carleton District School Board,{ACF674E0-B2D3-4DB5-926A-18DD8E5712C2},-75.78505105423787,45.34375661450416
5116,OCDSB,Elementary,Regina Street Alternative School,2599,rue Regina St,613-829-8777,Ottawa-Carleton District School Board,Élémentaire,OCDSB,École alternative de la rue Regina,Ottawa-Carleton District School Board,{512F2CD8-E6E9-4061-A7CF-16952434269A},-75.79029508828653,45.3667271274058
5117,OCDSB,Alternate Program,Richard Pfaff Secondary Alternate Program,160,rue Percy St,613-594-8020,Ottawa-Carleton District School Board,Éducation Alternative,OCDSB,Programme secondaire alternatif Richard Pfaff,Ottawa-Carleton District School Board,{B46BBDAE-F872-41D4-B102-D35096FD6860},-75.70269656685502,45.40958141397148
5118,OCDSB,Alternate Program,Urban Aboriginal Alternate Program,440,rue Albert St,613-746-6328,Ottawa-Carleton District School Board,Éducation Alternative,OCDSB,Programme alternatif autochtone urbain (Ottawa),Ottawa-Carleton District School Board,{0F441E87-F630-4268-8872-AF2AE67E3A0E},-75.70628405811242,45.41672661011688
5119,OCDSB,Elementary,Woodroffe Avenue Public School,235,av. Woodroffe Ave,613-722-6585,Ottawa-Carleton District School Board,Élémentaire,OCDSB,École publique de l'avenue Woodroffe,Ottawa-Carleton District School Board,{0A61D4B3-9426-42DF-BD80-6736EEA016ED},-75.77251186285231,45.3744163114601
5120,OCDSB,Elementary/Secondary,Family Reception Centre,300,rue Rochester St,613-239-2416,Ottawa-Carleton District School Board,Élémentaire/Secondaire,OCDSB,Centre d'accueil des familles,Ottawa-Carleton District School Board,{ADC18A6F-2AD9-4C5D-8658-10133C27640E},-75.71024736945041,45.404317591951774
5121,OCDSB,Outdoor Education,MacSkimming Outdoor Ed. Centre,3635,Hwy 174,613-833-2080,Ottawa-Carleton District School Board,Éducatifs en plein air,OCDSB,MacSkimming Outdoor Ed. Centre,Ottawa-Carleton District School Board,{CA201CA2-3C0F-4544-9A70-6B0540DA4085},-75.34854646053435,45.52295869196568
5122,OCDSB,Elementary/Secondary,Maplewood Secondary School,700,Cope Drive,613-270-1688,Ottawa-Carleton District School Board,Élémentaire/Secondaire,OCDSB,École secondaire Maplewood,Ottawa-Carleton District School Board,{7D8A4D06-D78A-4A84-BAA1-318AF9681850},-75.8909177718811,45.267316103324255
5123,OCDSB,Elementary,Mino Mikan Elementary School,820,Miikana Road,613-783-8607,Ottawa-Carleton District School Board,Élémentaire,OCDSB,École primaire Mino Mikan,Ottawa-Carleton District School Board,{C070B159-42BF-4BB8-ADF0-851A4C3E876C},-75.59554643874178,45.310799086132484
5124,OCDSB,Elementary/Secondary,Ottawa-Carleton Virtual School,1645,Woodroffe Avenue,(613)-596-8753,Ottawa-Carleton District School Board,Élémentaire/Secondaire,OCDSB,École virtuelle d'Ottawa-Carleton,Ottawa-Carleton District School Board,{03532576-F567-4B35-B30B-0ECF73B249C3},-75.74723932360558,45.32831987355745
5125,OCDSB,Elementary,Wazoson Public School,989,Kilbirnie Drive,(613)-828-4737,Ottawa-Carleton District School Board,Élémentaire,OCDSB,,Ottawa-Carleton District School Board,{B1C682FA-9161-4839-8A86-485CC626B0F0},-75.73426680828315,45.23957231488014
5126,CECCE,Elementary,Alain-Fortin Catholic Elementary School,676,prom. Lakeridge Dr,613-749-7454,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Alain-Fortin,Conseil des écoles catholiques du Centre-Est,{1FB95287-6F4A-4142-8D06-9592B5D546D0},-75.4740331736019,45.44746494950038
5127,CECCE,Secondary,Béatrice-Desloges Catholic High School,1999,av. Provence Ave,613-820-3391,Conseil des écoles catholiques du Centre-Est,Secondaire,CECCE,École secondaire catholique Béatrice-Desloges,Conseil des écoles catholiques du Centre-Est,{B6E0FFFA-1C2C-4337-A6B0-99403E29A392},-75.45784651404067,45.468429531318826
5128,CECCE,Elementary,Bernard-Grandmaître Catholic Elementary School,4170,ch. Spratt Rd,613-820-3814,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Bernard-Grandmaître,Conseil des écoles catholiques du Centre-Est,{09C70EB6-730D-4540-B769-4F78FE04DD97},-75.6822709838435,45.28497275424281
5129,CECCE,Elementary,Catholic Elementary School Rainbow Sky,1830,boul. Portobello Blvd,613-744-0486,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Arc-en-ciel,Conseil des écoles catholiques du Centre-Est,{4243EE7A-B807-40B3-8A6A-CBE73337EB72},-75.47067938984543,45.47143516083394
5130,CECCE,Elementary,Élisabeth-Bruyère Catholic Elementary School,100,prom. Stonehaven Dr,613-521-0176,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Élisabeth-Bruyère,Conseil des écoles catholiques du Centre-Est,{37D27DD8-1FD6-42C4-840C-17C48A38133A},-75.8464832863768,45.28730276883931
5131,CECCE,Elementary,Saint-Rémi Catholic Elementary School,100,prom. Walden Dr,613-741-2360,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Saint-Rémi,Conseil des écoles catholiques du Centre-Est,{39BCAC00-6EF5-481D-B3BE-CF988F94B11D},-75.92288918744039,45.32734853562565
5132,CECCE,Secondary,Pierre-Savard Catholic Secondary School,1110,prom Longfields Dr,613-820-7293,Conseil des écoles catholiques du Centre-Est,Secondaire,CECCE,École secondaire catholique Pierre-Savard,Conseil des écoles catholiques du Centre-Est,{D81C35C2-7A6E-4101-8CA7-991E255ADB6E},-75.73678290585065,45.27275899190164
5133,CECCE,Elementary,Terre-des-Jeunes Catholic Elementary School,1303,rue Fellows Road,613-820-2121,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Terre-des-Jeunes,Conseil des écoles catholiques du Centre-Est,{523BACA0-998B-4070-BE68-E407CD5A9FF1},-75.76782683154033,45.35208462064943
5134,CECCE,Elementary,Marius-Barbeau Catholic Elementary School,1345,av. Nottinghill Ave,613-737-4404,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Marius-Barbeau,Conseil des écoles catholiques du Centre-Est,{420FC106-60BF-4125-8A4A-16EC50895918},-75.65672934616853,45.37153814012271
5135,CECCE,Elementary,Laurier-Carrière Catholic Elementary School,14,prom. Four Seasons Dr,613-224-3211,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Laurier-Carrière,Conseil des écoles catholiques du Centre-Est,{722D4E8B-DDEA-4BF3-819F-FE761CE1028E},-75.71251999842309,45.35233360510117
5136,CECCE,Elementary,La Source Individualized Instruction Catholic Elementary School,1445,prom. Duford Dr,613-744-8346,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique d'enseignement personnalisé La Source,Conseil des écoles catholiques du Centre-Est,{E90F6C1F-286D-40BF-BF73-D974096B5651},-75.50821409351884,45.47254601392309
5137,CECCE,Elementary,Catholic Elementary School Reine des Bois,1450,rue Duford St,613-744-8647,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Reine-des-Bois,Conseil des écoles catholiques du Centre-Est,{33C7B725-37CD-49B4-8330-E3F40B081C8B},-75.50962767167015,45.472082201559374
5138,CECCE,Elementary,Des Pins Catholic Elementary School,1487,prom. Ridgebrook Dr,613-741-2354,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique des Pins,Conseil des écoles catholiques du Centre-Est,{4740629C-A673-4237-849E-AAEC640E2EFF},-75.60477082786431,45.42162028598059
5139,CECCE,Secondary,Continuing Education,181,rue Donald St,613-741-2304,Conseil des écoles catholiques du Centre-Est,Secondaire,CECCE,Éducation permanente,Conseil des écoles catholiques du Centre-Est,{6753AB13-CCFB-4B82-8AFE-9095EB05E72E},-75.66123142928471,45.427890109990685
5140,CECCE,Elementary,Roger-Saint-Denis Catholic Elementary School,186,crois. Barrow Cres,613-521-3815,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Roger-Saint-Denis,Conseil des écoles catholiques du Centre-Est,{3346AFB4-538E-4DED-A609-9A0C0E4A8616},-75.88240172502135,45.31139815366275
5141,CECCE,Elementary,Sainte-Geneviève Catholic Elementary School,2198,rue Arch St,613-733-9729,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Sainte-Geneviève,Conseil des écoles catholiques du Centre-Est,{9E10F5E0-C019-4B42-AB45-ABE16F9BD8D5},-75.63140296370032,45.39012013440039
5142,CECCE,Elementary,Sainte-Anne Catholic Elementary School,235,prom. Beausoleil Dr,613-789-3933,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Sainte-Anne,Conseil des écoles catholiques du Centre-Est,{232B4C9D-7068-40FE-B6B4-E839B3B8A4FC},-75.68172697129395,45.432227971951704
5143,CECCE,Elementary,Catholic Elementary School St. Kateri,2450,ch. River Mist Road,613-741-6754,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Sainte-Kateri,Conseil des écoles catholiques du Centre-Est,{7CBAEBC3-3049-42FF-BAF8-A1D8F113B113},-75.73601814309983,45.24533097352075
5144,CECCE,Elementary,Lamoureux Catholic Elementary School - Individualized Instruction,2540,av. Kaladar Ave,613-731-3713,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Lamoureux - Enseignement personnalisé,Conseil des écoles catholiques du Centre-Est,{DA884CFE-27B7-417E-AE8B-66BB8177945B},-75.67167210855585,45.37387783963229
5145,CECCE,Elementary,Sainte-Marie Catholic Elementary School,2599,ch. Innes Rd,613-745-2722,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Sainte-Marie,Conseil des écoles catholiques du Centre-Est,{9B545CF8-BEE5-4205-9A3C-B643237AE324},-75.56605322531972,45.431835640514024
5146,CECCE,Elementary,Catholic Elementary School Horizon-Jeunesse,349,rue Olmstead St,613-741-8515,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Horizon-Jeunesse,Conseil des écoles catholiques du Centre-Est,{9359E55E-A7D2-47D2-9F31-4A4F3B254139},-75.65993228033092,45.431916579316315
5147,CECCE,Elementary,Saint Francis of Assisi Catholic Elementary School,35,av. Melrose Ave,613-729-1463,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Saint-François-d’Assise,Conseil des écoles catholiques du Centre-Est,{DF5DCE75-DEE9-4522-97FB-86BC31B5B8D7},-75.7239770846073,45.40258560466455
5148,CECCE,Elementary,Montfort Catholic Elementary School,350,rue Den Haag Rd,613-745-3310,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Montfort,Conseil des écoles catholiques du Centre-Est,{BD524229-9327-4C7A-B280-50B81ED2AEFA},-75.63031082431722,45.44063097924817
5149,CECCE,Elementary,Sainte-Bernadette Catholic Elementary School,3781,rue Sixth St,613-521-0875,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Sainte-Bernadette,Conseil des écoles catholiques du Centre-Est,{BF17F03E-A755-48DB-B043-229D968A9AAD},-75.62342902945328,45.35196419952324
5150,CECCE,Secondary,Catholic College Franco-Ouest,411,prom. Seyton Dr,613-820-2920,Conseil des écoles catholiques du Centre-Est,Secondaire,CECCE,Collège catholique Franco-Ouest,Conseil des écoles catholiques du Centre-Est,{E5950E35-FE5C-4460-B0FF-DBA293F76B4D},-75.83444005575791,45.31490754891434
5151,CECCE,Secondary,Catholic High School Paul Desmarais,5315,rue. Abbott St E,613-744-2618,Conseil des écoles catholiques du Centre-Est,Secondaire,CECCE,École secondaire catholique Paul-Desmarais,Conseil des écoles catholiques du Centre-Est,{571A8FC9-CC20-4819-BBC7-DC56E0BBEA37},-75.89700993413561,45.27401986102939
5152,CECCE,Elementary,Saint-Jean-Paul II Catholic Elementary School,5473,rue Abbott St Est / East,613-521-7858,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Saint-Jean-Paul II,Conseil des écoles catholiques du Centre-Est,{CD3DF87E-8E91-4A34-9124-4CC07CA19AC0},-75.90288165161598,45.27054344021316
5153,CECCE,Elementary,Saint-Guillaume Catholic Elementary School,5750,ch. Buckland Rd,613-745-5981,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Saint-Guillaume,Conseil des écoles catholiques du Centre-Est,{4DAF95CB-2138-4233-8FD6-A3A96F750516},-75.35390743367346,45.35559256686885
5154,CECCE,Elementary,Pierre-Elliott-Trudeau Catholic Elementary School,601,prom. Longfields Drive,613-521-1560,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Pierre-Elliott-Trudeau,Conseil des écoles catholiques du Centre-Est,{0489A82C-750C-4D8D-9366-CAF241431783},-75.74380826497173,45.28561926883239
5155,CECCE,Elementary,Catholic Elementary School Voyageurs,6030,prom. Voyageur Dr,613-744-8345,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique des Voyageurs,Conseil des écoles catholiques du Centre-Est,{A864B560-3048-4C83-9993-D5BD0C8D90F8},-75.55244725938145,45.47362068448755
5156,CECCE,Elementary,Catholic Elementary School La Verendrye,614,prom. Eastvale Dr,613-749-2349,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique La Vérendrye,Conseil des écoles catholiques du Centre-Est,{D56698AD-A41A-4199-897D-096ADF205F3A},-75.59764226399517,45.46049085324146
5157,CECCE,Elementary,Catholic elementary school -Star Eastern Townships ,6220,prom. Beauséjour Dr,613-744-5713,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique l'Étoile-de-l'Est,Conseil des écoles catholiques du Centre-Est,{2308895C-E243-41A9-96DA-98FEB8019EDA},-75.53246824955889,45.45688344887395
5158,CECCE,Secondary,Franco-Cité Catholic Secondary School,623,ch. Smyth Rd,613-521-4999,Conseil des écoles catholiques du Centre-Est,Secondaire,CECCE,École secondaire catholique Franco-Cité,Conseil des écoles catholiques du Centre-Est,{4A516DDA-FE1D-4DC8-8257-BE4F4915954E},-75.64174179917107,45.40042489806127
5159,CECCE,Elementary,Notre-Dame-des-Champs Elementary Public School,6280,chemin Renaud Rd,613-741-5813,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Notre-Dame-des-Champs,Conseil des écoles catholiques du Centre-Est,{64D01DAB-D205-42D0-B501-D7319EE7742D},-75.50913515414595,45.432656421399145
5160,CECCE,Secondary,"Catholic College Mer Bleue
",6401,chemin Renaud Road,613-744-4022,Conseil des écoles catholiques du Centre-Est,Secondaire,CECCE,Collège catholique Mer Bleue,Conseil des écoles catholiques du Centre-Est,{6CECAE14-59B8-4ECB-A5EB-54537365CDCB},-75.50482146571117,45.43555298289431
5161,CECCE,Elementary,Jean-Robert-Gauthier Catholic Elementary School,651,prom Chapman Mills Dr,613-820-0757,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Jean-Robert-Gauthier,Conseil des écoles catholiques du Centre-Est,{8719A672-EEC1-4C70-A5B0-915DCF311F17},-75.73136935880954,45.270327652154656
5162,CECCE,Secondary,Garneau Catholic High School,6588,rue Carrière St,613-820-1750,Conseil des écoles catholiques du Centre-Est,Secondaire,CECCE,École secondaire catholique Garneau,Conseil des écoles catholiques du Centre-Est,{31111D92-82A5-4652-922E-E8A2561C8041},-75.5250667748115,45.4650780922633
5163,CECCE,Elementary,Saint-Joseph d'Orléans Catholic Elementary School,6664,rue Carrière St,613-745-7968,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Saint-Joseph d'Orléans,Conseil des écoles catholiques du Centre-Est,{263CAFA2-D603-4A7B-BF43-A4726E372F4E},-75.52161503695983,45.46575052838212
5164,CECCE,Secondary,Samuel-Genest Catholic College Secondary School,704,ch. Carson's Rd,613-744-8344,Conseil des écoles catholiques du Centre-Est,Secondaire,CECCE,Collège catholique Samuel-Genest,Conseil des écoles catholiques du Centre-Est,{611DA7CC-AF85-4163-9485-D6490799EEFB},-75.63031054224622,45.44273866604375
5165,CECCE,Elementary,Catholic Elementary School Pioneer,720,prom. Merkley Dr,613-744-2448,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique des Pionniers,Conseil des écoles catholiques du Centre-Est,{4E353956-54B4-4865-AFA3-C998C8348D30},-75.48161095979181,45.47372099231886
5166,CECCE,Secondary,Catholic High School of Innovation,801,"prom Aviation Parkway, Building J",613-842-5319,Conseil des écoles catholiques du Centre-Est,Secondaire,CECCE,École Secondaire Catholique de l'Innovation ,Conseil des écoles catholiques du Centre-Est,{39980B88-F675-4B93-8EA7-E6932977A5B6},-75.62542586575225,45.4400151509371
5167,CECCE,Elementary,Catholic Elementary School Discovery,866,av. Scala Ave,613-744-5894,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique de la Découverte,Conseil des écoles catholiques du Centre-Est,{9AB4DCA7-B06A-46BE-9E08-64D4D2B904F5},-75.46141368450803,45.46514132308896
5168,CECCE,Elementary,Catholic Elementary School in The Heart of Ottawa,88,rue Main St,613-216-0017,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Au Coeur d'Ottawa,Conseil des écoles catholiques du Centre-Est,{CDE089F3-CD95-47BD-B1AC-BCD229D66DB1},-75.68009146165674,45.41165035508536
5169,CECCE,Elementary,George-Étienne-Cartier Catholic Elementary School,880,prom. Thorndale Dr,613-731-6007,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique George-Étienne-Cartier,Conseil des écoles catholiques du Centre-Est,{97372871-7A96-4D2E-82F3-D5DD15DB116C},-75.67298538621242,45.36383246581113
5170,CECCE,Elementary,Édouard-Bond Individualized Instruction Catholic Elementary School,920,av. Parkhaven Ave,613-820-4045,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique d'enseignement personnalisé Édouard-Bond,Conseil des écoles catholiques du Centre-Est,{340ECE07-D7CD-4438-A8D6-81F3D335ED41},-75.7768931665802,45.363170010645106
5171,CECCE,Elementary,Jonathan-Pitre Catholic Elementary School,925,av. Ralph Hennessy Ave,,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Jonathan-Pitre,Conseil des écoles catholiques du Centre-Est,{38F91796-D55C-4380-9940-25F22F765042},-75.67970693240949,45.27127261569468
5172,CECCE,Elementary,Sainte-Thérèse-d'Avila Catholic Elementary School,9575,ch. Marionville Rd,613-745-0282,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Sainte-Thérèse-d'Avila,Conseil des écoles catholiques du Centre-Est,{7CE850FF-60D1-420E-890A-2527616386A5},-75.35491939033258,45.181762810116595
5173,Private,Barber School,Hair Fellas School of Barbers,1292,Wellington Street West,+16136959299,Private,École de coiffure,Privée,École de barbier Hair Fellas,Privée,{3641BE59-8264-48A4-8448-8353E12ECEC2},-75.73557290031576,45.398773690077704
5174,Private,Tutoring Service,Kumon Math and Reading Centre of Ottawa - Hunt Club,4,Lorry Greenberg Drive,+16138002020,Private,Service de tutorat,Privée,Centre de mathématiques et de lecture Kumon d'Ottawa - Hunt Club,Privée,{CF24534C-B89D-49D5-A67B-976665B07D4E},-75.62086361437667,45.36910816228409
5175,Private,Beauty School,Gina's College Of Advanced Aesthetics,215,Dalhousie Street,+1-613-789-7875,Private,École de beauté,Privée,,Privée,{BBF63927-65B4-484E-8478-AB30CA3F7A2D},-75.69339349519507,45.431771691509645
5176,Private,Tutoring Service,Kumon Math and Reading Centre of Stittsville,108-1300,"1300 Stittsville Main St Unit 108, ",+16138312577,Private,Service de tutorat,Privée,,Privée,{2D907309-8D94-41DC-9185-FD955628A33D},-75.93041049834501,45.265535427182
5177,Private,Language School,Graybridge Malkam,5-1309,Carling Avenue,+16137617440,Private,École de langues,Privée,,Privée,{E37DF295-A4D6-45E8-BAF0-6B2205A05BF6},-75.73429720008585,45.387570600238014
5178,CECCE,Elementary,Catholic Elementary School Our Place,665,prom. des Aubépine Dr ,613-744-1486,Conseil des écoles catholiques du Centre-Est,Élémentaire,CECCE,École élémentaire catholique Notre-Place,Conseil des écoles catholiques du Centre-Est,{81CE1C9E-DAF5-4F7C-A00F-89D1E9B31907},-75.48521636974418,45.44703724145699
5179,Private,Education Centre,Out to Play Environmental Education Centre,,Davidson's Side Rd,+16138081381,Private,Centre d'éducation,Privée,,Privée,{B1139391-F596-49C3-BB86-53C6E001DFE6},-75.86345629969671,45.354724699524716
