neighbourhood_id,neighbourhood_name,name,type,cuisine,latitude,longitude,osm_id,osm_type
fallingbrook,Fallingbrook,CHAMOS GRILL,,,45.4907989,-75.4824218,,
fallingbrook,Fallingbrook,LORENZO'S,,,45.4660703,-75.4706941,,
fallingbrook,Fallingbrook,LUCKY HOUSE CHINESE FOOD,,,45.4808144,-75.4991239,,
fallingbrook,Fallingbrook,NATURAL FOOD PANTRY,,,45.4665388,-75.4894896,,
fallingbrook,Fallingbrook,SUSHI KAN,,,45.4691228,-75.4912669,,
fallingbrook,Fallingbrook,BBCR BARISTA MOBILE,,,45.4908117,-75.4825188,,
fallingbrook,Fallingbrook,BBCR CAFE,,,45.4907989,-75.4824218,,
fallingbrook,Fallingbrook,CHATIME,,,45.4691228,-75.4912669,,
fallingbrook,Fallingbrook,SECOND CUP,,,45.4666955,-75.4908461,,
fallingbrook,Fallingbrook,A&W,,,45.4905627,-75.479718,,
fallingbrook,Fallingbrook,BITE BURGER HOUSE ORLEANS,,,45.4690705,-75.4919463,,
fallingbrook,Fallingbrook,BOOSTER JUICE,,,45.4808144,-75.4991239,,
fallingbrook,Fallingbrook,DOMINO'S PIZZA,,,45.466753,-75.4907093,,
fallingbrook,Fallingbrook,FAT BASTARD BURRITO,,,45.4691228,-75.4912669,,
fallingbrook,Fallingbrook,LA BELLE POUTINE,,,45.4808144,-75.4991239,,
fallingbrook,Fallingbrook,MARY BROWN'S,,,45.4691228,-75.4912669,,
fallingbrook,Fallingbrook,PIZZA PIZZA,,,45.4690705,-75.4919463,,
fallingbrook,Fallingbrook,POPEYE'S LOUISIANA KITCHEN,,,45.4616503,-75.4868252,,
fallingbrook,Fallingbrook,THE KING,,,45.4808144,-75.4991239,,
fallingbrook,Fallingbrook,TIM HORTONS,,,45.4609628,-75.4876233,,
fallingbrook,Fallingbrook,TIM HORTONS,,,45.491154,-75.4800148,,
fallingbrook,Fallingbrook,TIM HORTONS,,,45.4660703,-75.4706941,,
fallingbrook,Fallingbrook,TIM HORTONS,,,45.48397,-75.4757673,,
findlay-creek,Findlay Creek,AROMA INDIAN CUISINE,,,45.3190754,-75.5922504,,
findlay-creek,Findlay Creek,MOJO'S CHINESE FOOD,,,45.318195,-75.59161,,
findlay-creek,Findlay Creek,STARBUCKS,,,45.3181299,-75.59123,,
findlay-creek,Findlay Creek,BIGBABAPIZZA,,,45.3175248,-75.6214072,,
findlay-creek,Findlay Creek,GABRIEL PIZZA,,,45.3186534,-75.5927108,,
findlay-creek,Findlay Creek,SHAWARMA BYTE,,,45.3197999,-75.5933903,,
findlay-creek,Findlay Creek,SUBWAY,,,45.31792,-75.59474,,
findlay-creek,Findlay Creek,TIM HORTONS,,,45.3188263,-75.5932017,,
fisher-heights,Fisher Heights,ALIRANG,,,45.3594829,-75.7355016,,
fisher-heights,Fisher Heights,BAA DESI DINE,,,45.3622093,-75.7370262,,
fisher-heights,Fisher Heights,BITE&BITE,,,45.3609612,-75.7340239,,
fisher-heights,Fisher Heights,CASA BONITA,,,45.3705756,-75.7171916,,
fisher-heights,Fisher Heights,CASA MEXICO,,,45.3590291,-75.735987,,
fisher-heights,Fisher Heights,CASA MEXICO,,,45.3590291,-75.735987,,
fisher-heights,Fisher Heights,HOCKEY SUSHI,,,45.3609612,-75.7340239,,
fisher-heights,Fisher Heights,LA NOODLE,,,45.3597207,-75.738109,,
fisher-heights,Fisher Heights,LA. NOODLE,,,45.3597207,-75.738109,,
fisher-heights,Fisher Heights,MEET NOODLE,,,45.3600394,-75.735925,,
fisher-heights,Fisher Heights,MERIVALE NOODLE HOUSE,,,45.3570168,-75.7365998,,
fisher-heights,Fisher Heights,MERIVALE NOODLE HOUSE,,,45.3614159,-75.7333846,,
fisher-heights,Fisher Heights,MOMO BISTRO,,,45.3625786,-75.733022,,
fisher-heights,Fisher Heights,NG'S CUISINE,,,45.3582021,-75.7365091,,
fisher-heights,Fisher Heights,NG'S CUISINE,,,45.3581884,-75.7365103,,
fisher-heights,Fisher Heights,SAFFRON INDIAN RESTAURANT,,,45.3546747,-75.7337707,,
fisher-heights,Fisher Heights,SANSOTEI RAMEN,,,45.3559841,-75.7360233,,
fisher-heights,Fisher Heights,SHAAN CURRY HOUSE,,,45.3591288,-75.7358058,,
fisher-heights,Fisher Heights,SUNDARI'S KITCHEN,,,45.3593637,-75.7357194,,
fisher-heights,Fisher Heights,SUSHI KAN RESTAURANT,,,45.364069,-75.732781,,
fisher-heights,Fisher Heights,BLISS TEA,,,45.3557643,-75.7349647,,
fisher-heights,Fisher Heights,CADDY CAFE,,,45.3647171,-75.7297995,,
fisher-heights,Fisher Heights,CADDY CAFE,,,45.3647171,-75.7297995,,
fisher-heights,Fisher Heights,CHATIME,,,45.354574,-75.7338959,,
fisher-heights,Fisher Heights,LUMA PRIVATE CAFE,,,45.364076,-75.7327388,,
fisher-heights,Fisher Heights,STARBUCKS,,,45.3619287,-75.7353563,,
fisher-heights,Fisher Heights,A&W,,,45.3633199,-75.7333431,,
fisher-heights,Fisher Heights,BOOSTER JUICE,,,45.3619299,-75.7353516,,
fisher-heights,Fisher Heights,COLONNADE PIZZA MERIVLAE,,,45.3605838,-75.7330121,,
fisher-heights,Fisher Heights,FAT BASTARD BURRITO CO.,,,45.3705756,-75.7171916,,
fisher-heights,Fisher Heights,GABRIEL PIZZA,,,45.3705128,-75.717808,,
fisher-heights,Fisher Heights,GYUBEE JAPANESE GRILL MERIVALE,,,45.36065,-75.73341,,
fisher-heights,Fisher Heights,HARVEY'S,,,45.3644054,-75.7321504,,
fisher-heights,Fisher Heights,JOES PIZZA AND SUBS,,,45.3601061,-75.7359857,,
fisher-heights,Fisher Heights,LONE STAR TEXAS GRILL,,,45.3705128,-75.717808,,
fisher-heights,Fisher Heights,MUNCHEESE,,,45.3591008,-75.7357633,,
fisher-heights,Fisher Heights,MUNCHEESE,,,45.3591288,-75.7358056,,
fisher-heights,Fisher Heights,MUNCHEESE,,,45.3591288,-75.7358056,,
fisher-heights,Fisher Heights,NANDO'S,,,45.3615965,-75.7337131,,
fisher-heights,Fisher Heights,OTTAWA SHAWARMA,,,45.3597207,-75.738109,,
fisher-heights,Fisher Heights,OTTAWA SHAWARMA,,,45.3597207,-75.738109,,
fisher-heights,Fisher Heights,SKEWER MANIA,,,45.3625786,-75.733022,,
fisher-heights,Fisher Heights,SUBWAY,,,45.3569155,-75.7365695,,
fisher-heights,Fisher Heights,SUBWAY,,,45.3705756,-75.7171916,,
fisher-heights,Fisher Heights,SUBWAY,,,45.3705128,-75.717808,,
fisher-heights,Fisher Heights,SUYA KING,,,45.3597207,-75.738109,,
fisher-heights,Fisher Heights,TIM HORTONS,,,45.3617805,-75.7378405,,
fisher-heights,Fisher Heights,WENDY'S,,,45.3529303,-75.7328019,,
fisher-heights,Fisher Heights,WILLY'S PIZZA,,,45.3556104,-75.7354895,,
fitzroy,Fitzroy,HARBOUR PIZZA,,,45.4714477,-76.215112,,
glebe-dows-lake,Glebe - Dows Lake,AKAI BOWL,,,45.3964068,-75.7054971,,
glebe-dows-lake,Glebe - Dows Lake,AKAI BOWL,,,45.4006835,-75.6868839,,
glebe-dows-lake,Glebe - Dows Lake,AROY THAI,,,45.4007752,-75.6823441,,
glebe-dows-lake,Glebe - Dows Lake,BANDITOS,,,45.4057692,-75.689473,,
glebe-dows-lake,Glebe - Dows Lake,CANAL RITZ,,,45.4041374,-75.6816764,,
glebe-dows-lake,Glebe - Dows Lake,CHARM THAI CUISINE,,,45.4007752,-75.6823441,,
glebe-dows-lake,Glebe - Dows Lake,CO OI KITCHEN,,,45.402666,-75.6875304,,
glebe-dows-lake,Glebe - Dows Lake,EDDY'S DINER,,,45.4035603,-75.6885314,,
glebe-dows-lake,Glebe - Dows Lake,FELEENA'S,,,45.403791,-75.6889976,,
glebe-dows-lake,Glebe - Dows Lake,FLIPPER'S RESTAURANT,,,45.4022651,-75.6877263,,
glebe-dows-lake,Glebe - Dows Lake,ISABELLA PIZZERIA,,,45.4098895,-75.6882738,,
glebe-dows-lake,Glebe - Dows Lake,JACK ASTOR'S,,,45.4008502,-75.6830407,,
glebe-dows-lake,Glebe - Dows Lake,JERICHO,,,45.4018733,-75.6878919,,
glebe-dows-lake,Glebe - Dows Lake,JOEY RESTAURANT,,,45.3998276,-75.6843382,,
glebe-dows-lake,Glebe - Dows Lake,KHAO THAI RESTAURANT,,,45.4007752,-75.6823441,,
glebe-dows-lake,Glebe - Dows Lake,LA STRADA RESTAURANT,,,45.4053291,-75.689425,,
glebe-dows-lake,Glebe - Dows Lake,LIGHT OF INDIA,,,45.4040929,-75.6891398,,
glebe-dows-lake,Glebe - Dows Lake,LOCAL PUBLIC EATERY LANSDOWNE LTD,,,45.3998276,-75.6843382,,
glebe-dows-lake,Glebe - Dows Lake,MAD RADISH,,,45.4013483,-75.6872574,,
glebe-dows-lake,Glebe - Dows Lake,MARGARITA,,,45.4006718,-75.6866813,,
glebe-dows-lake,Glebe - Dows Lake,MARGARITA,,,45.4006718,-75.6866813,,
glebe-dows-lake,Glebe - Dows Lake,MARGARITA'S,,,45.400855,-75.6869615,,
glebe-dows-lake,Glebe - Dows Lake,MARIO'S BISTRO,,,45.4093426,-75.6891298,,
glebe-dows-lake,Glebe - Dows Lake,MILESTONES,,,45.4005905,-75.6836758,,
glebe-dows-lake,Glebe - Dows Lake,PRODUCTION KITCHEN NORTH,,,45.3982875,-75.6842587,,
glebe-dows-lake,Glebe - Dows Lake,PRODUCTION KITCHEN SOUTH,,,45.3982875,-75.6842587,,
glebe-dows-lake,Glebe - Dows Lake,RAMEN ISSHIN,,,45.4036162,-75.6885547,,
glebe-dows-lake,Glebe - Dows Lake,ROYAL THAI EMBASSY,,,45.4007752,-75.6823441,,
glebe-dows-lake,Glebe - Dows Lake,SEN CUISINE,,,45.3999466,-75.6847455,,
glebe-dows-lake,Glebe - Dows Lake,SULTAN AHMET TURKISH CUISINE,,,45.408382,-75.6911501,,
glebe-dows-lake,Glebe - Dows Lake,SUSHI SHOP THE GLEBE,,,45.4021654,-75.6876577,,
glebe-dows-lake,Glebe - Dows Lake,TAJ MAHAL,,,45.4000985,-75.6864471,,
glebe-dows-lake,Glebe - Dows Lake,THAI ANGELS RESTAURANT/BANGKOK STATION,,,45.4007752,-75.6823441,,
glebe-dows-lake,Glebe - Dows Lake,THAI FOOD FESTIVAL,,,45.4000555,-75.6827317,,
glebe-dows-lake,Glebe - Dows Lake,THE LITTLE ELEPHANT THAI BISTRO,,,45.4007752,-75.6823441,,
glebe-dows-lake,Glebe - Dows Lake,THE SOCA KITCHEN,,,45.4036097,-75.6893479,,
glebe-dows-lake,Glebe - Dows Lake,THE ST. RITA,,,45.4042045,-75.6886661,,
glebe-dows-lake,Glebe - Dows Lake,THE UNREFINED OLIVE,,,45.4036097,-75.6893479,,
glebe-dows-lake,Glebe - Dows Lake,VON'S BISTRO,,,45.4022651,-75.6877263,,
glebe-dows-lake,Glebe - Dows Lake,YOLKS,,,45.4013446,-75.6878428,,
glebe-dows-lake,Glebe - Dows Lake,BACATA COLOMBIAN COFFEE,,,45.4025108,-75.7007993,,
glebe-dows-lake,Glebe - Dows Lake,BEANDIGEN CAFE,,,45.3990284,-75.6847387,,
glebe-dows-lake,Glebe - Dows Lake,BRIDGEHEAD,,,45.4035269,-75.688873,,
glebe-dows-lake,Glebe - Dows Lake,CACAO 70,,,45.3999466,-75.6847455,,
glebe-dows-lake,Glebe - Dows Lake,GONG CHA,,,45.4013119,-75.6875601,,
glebe-dows-lake,Glebe - Dows Lake,HAPPY GOAT COFFEE COMPANY,,,45.4040279,-75.6891235,,
glebe-dows-lake,Glebe - Dows Lake,HAREG VEGGIE CAFE,,,45.407898,-75.6909779,,
glebe-dows-lake,Glebe - Dows Lake,LITTLE VICTORIES COFFEE ROASTERS,,,45.4027839,-75.688067,,
glebe-dows-lake,Glebe - Dows Lake,LUXE BLOOMS FLOWER CAFE,,,45.3999736,-75.6843089,,
glebe-dows-lake,Glebe - Dows Lake,MANGO BUBBLES,,,45.4000568,-75.6828155,,
glebe-dows-lake,Glebe - Dows Lake,MOULIN IN THE PARK,,,45.4077769,-75.6839078,,
glebe-dows-lake,Glebe - Dows Lake,STARBUCKS,,,45.4032886,-75.6882292,,
glebe-dows-lake,Glebe - Dows Lake,TEALIVE - SPECIAL EVENT VENDOR,,,45.4007752,-75.6823441,,
glebe-dows-lake,Glebe - Dows Lake,TEN TOES COFFEE,,,45.4076908,-75.6909032,,
glebe-dows-lake,Glebe - Dows Lake,3 BROTHERS SHAWARMA AND POUTINE,,,45.3999969,-75.6863921,,
glebe-dows-lake,Glebe - Dows Lake,AREPAS PLACE,,,45.4055882,-75.6901162,,
glebe-dows-lake,Glebe - Dows Lake,AREPAS PLACE,,,45.4000568,-75.6828155,,
glebe-dows-lake,Glebe - Dows Lake,BRICKYARD BBQ,,,45.4007752,-75.6823441,,
glebe-dows-lake,Glebe - Dows Lake,CHIPOTLE MEXICAN GRILL RESTAURANT,,,45.3998283,-75.68434,,
glebe-dows-lake,Glebe - Dows Lake,CHUNGCHUN RICE HOT DOG OTTAWA,,,45.3993445,-75.6849163,,
glebe-dows-lake,Glebe - Dows Lake,CRAZY PHO YOU,,,45.4017298,-75.7003981,,
glebe-dows-lake,Glebe - Dows Lake,GOLDEN POTATO,,,45.4000568,-75.6828155,,
glebe-dows-lake,Glebe - Dows Lake,HOGANS FOODS,,,45.4021862,-75.7017407,,
glebe-dows-lake,Glebe - Dows Lake,KI'IMAK,,,45.4000568,-75.6828155,,
glebe-dows-lake,Glebe - Dows Lake,LOIS N' FRIMAS,,,45.398288,-75.6842465,,
glebe-dows-lake,Glebe - Dows Lake,MCDONALD'S,,,45.4029674,-75.70116,,
glebe-dows-lake,Glebe - Dows Lake,MCDONALD'S,,,45.4015198,-75.6873552,,
glebe-dows-lake,Glebe - Dows Lake,MOM'S HOMEMADE,,,45.4000568,-75.6828155,,
glebe-dows-lake,Glebe - Dows Lake,MUSTACHE BURGER,,,45.4000555,-75.6827317,,
glebe-dows-lake,Glebe - Dows Lake,PAPA JOHNS,,,45.4026646,-75.7008944,,
glebe-dows-lake,Glebe - Dows Lake,PI ZA,,,45.4025108,-75.7007993,,
glebe-dows-lake,Glebe - Dows Lake,PIZZA HUT,,,45.4014676,-75.687333,,
glebe-dows-lake,Glebe - Dows Lake,PIZZA HUT,,,45.4014676,-75.687333,,
glebe-dows-lake,Glebe - Dows Lake,PIZZA PIZZA,,,45.4000161,-75.6863888,,
glebe-dows-lake,Glebe - Dows Lake,POPEYES LOUISIANA CHICKEN,,,45.4052481,-75.69009,,
glebe-dows-lake,Glebe - Dows Lake,SCORE PIZZA,,,45.4013301,-75.6878753,,
glebe-dows-lake,Glebe - Dows Lake,SUBWAY,,,45.4010994,-75.6874707,,
glebe-dows-lake,Glebe - Dows Lake,SUNSET GRILL,,,45.3993494,-75.6853936,,
glebe-dows-lake,Glebe - Dows Lake,TEXAS SMOKEHOUSE,,,45.4007752,-75.6823441,,
glebe-dows-lake,Glebe - Dows Lake,THE DOSA SPOT,,,45.4006718,-75.6866813,,
glebe-dows-lake,Glebe - Dows Lake,THE WORKS GOURMET BURGER BISTRO,,,45.4078144,-75.6913832,,
glebe-dows-lake,Glebe - Dows Lake,TIM HORTONS,,,45.403433,-75.7008456,,
glebe-dows-lake,Glebe - Dows Lake,TIM HORTONS,,,45.4003181,-75.6871321,,
glebe-dows-lake,Glebe - Dows Lake,TORSHI,,,45.4000568,-75.6828155,,
glen-cairn,Glen Cairn,AMUSE KITCHEN,,,45.2905187,-75.8701199,,
glen-cairn,Glen Cairn,CHEZ LAM,,,45.2960923,-75.889785,,
glen-cairn,Glen Cairn,CHOICE INDIAN RESTAURANT,,,45.3012699,-75.8822323,,
glen-cairn,Glen Cairn,KANATA NOODLE HOUSE,,,45.2933502,-75.8937131,,
glen-cairn,Glen Cairn,MOOSE MCGUIRE'S,,,45.3005822,-75.8763217,,
glen-cairn,Glen Cairn,RIDEAU RESTAURANT,,,45.2905187,-75.8701199,,
glen-cairn,Glen Cairn,SHAAZ INDIAN CUISINE,,,45.3005825,-75.8763252,,
glen-cairn,Glen Cairn,STREATS KANATA KITCHEN,,,45.2960923,-75.889785,,
glen-cairn,Glen Cairn,ZENSHI,,,45.2921916,-75.8961366,,
glen-cairn,Glen Cairn,CHICHA SAN CHEN,,,45.2805676,-75.8651674,,
glen-cairn,Glen Cairn,SECOND CUP,,,45.2962669,-75.8907523,,
glen-cairn,Glen Cairn,STARBUCKS,,,45.2859368,-75.8680446,,
glen-cairn,Glen Cairn,ZEST AND BITTERS CAFE,,,45.3008268,-75.8821301,,
glen-cairn,Glen Cairn,A&W,,,45.2908396,-75.8706811,,
glen-cairn,Glen Cairn,AMIR,,,45.2862935,-75.8683435,,
glen-cairn,Glen Cairn,BARBURRITO,,,45.2775229,-75.8628499,,
glen-cairn,Glen Cairn,BENTO NOUVEAU,,,45.2827796,-75.8665589,,
glen-cairn,Glen Cairn,BURGER FACTORY,,,45.28172,-75.86511,,
glen-cairn,Glen Cairn,BURRITO XPRESS,,,45.2937029,-75.8818196,,
glen-cairn,Glen Cairn,CORA CREATION,,,45.299137,-75.885803,,
glen-cairn,Glen Cairn,DOMINO'S PIZZA,,,45.2859368,-75.8680446,,
glen-cairn,Glen Cairn,FAT BASTARD BURRITO,,,45.2933502,-75.8937131,,
glen-cairn,Glen Cairn,HARVEY'S,,,45.2866514,-75.8677844,,
glen-cairn,Glen Cairn,KUMA TAKUMI,,,45.2958455,-75.8904148,,
glen-cairn,Glen Cairn,LITTLE CAESARS,,,45.2933502,-75.8937131,,
glen-cairn,Glen Cairn,MARY BROWN'S CHICKEN,,,45.2805676,-75.8651674,,
glen-cairn,Glen Cairn,MCDONALD'S,,,45.2934916,-75.8948378,,
glen-cairn,Glen Cairn,PHO MOONLIGHT,,,45.2995219,-75.885129,,
glen-cairn,Glen Cairn,PIZZA HUT,,,45.2974021,-75.8878894,,
glen-cairn,Glen Cairn,PIZZA PIZZA,,,45.3014469,-75.8805222,,
glen-cairn,Glen Cairn,RED SWAN PIZZA,,,45.2805676,-75.8651674,,
glen-cairn,Glen Cairn,SHAWARMA MASTER,,,45.2909203,-75.8706164,,
glen-cairn,Glen Cairn,SHAWARMA PRINCE,,,45.2960923,-75.889785,,
glen-cairn,Glen Cairn,SUBWAY,,,45.2933502,-75.8937131,,
glen-cairn,Glen Cairn,TAHINI'S,,,45.2808258,-75.8645816,,
glen-cairn,Glen Cairn,TATERS,,,45.2879281,-75.8685249,,
glen-cairn,Glen Cairn,THE LUNCH LADY,,,45.2861396,-75.8754428,,
glen-cairn,Glen Cairn,TIM HORTONS,,,45.2883486,-75.8689481,,
glen-cairn,Glen Cairn,WILD WING,,,45.2859368,-75.8680446,,
glen-cairn,Glen Cairn,WILLY'S PIZZA,,,45.2959208,-75.8900792,,
greely,Greely,BOOSABA THAI,,,45.2609998,-75.5513968,,
greely,Greely,GATHER CAFE + KITCHEN,,,45.264177,-75.556005,,
greely,Greely,LUCKY COFFEE,,,45.2725447,-75.5666614,,
greely,Greely,STARBUCKS COFFEE COMPANY,,,45.2834424,-75.5723677,,
greely,Greely,A&W,,,45.2633793,-75.5549986,,
greely,Greely,BARBURRITO,,,45.264349,-75.5558517,,
greely,Greely,BENTO NOUVEAU COMPANY,,,45.2637388,-75.557103,,
greely,Greely,FOOD EXPRESS,,,45.26631,-75.56274,,
greely,Greely,LUCY'S HOT FRIES,,,45.280683,-75.5673728,,
greely,Greely,LUCYS HOT FRIES,,,45.285143,-75.5577692,,
greely,Greely,MCDONALD'S,,,45.2979825,-75.5806717,,
greely,Greely,PAPA JOE'S PIZZA,,,45.2797013,-75.5700445,,
greely,Greely,PIZZA HUT,,,45.2633793,-75.5549986,,
greely,Greely,SIZZLING BUNS,,,45.2636907,-75.5486439,,
greenboro-east,Greenboro East,MCDONALD'S,,,45.3603489,-75.6314642,,
greenboro-east,Greenboro East,TIM HORTONS,,,45.3601776,-75.631101,,
greenboro-west,Greenboro West,PALERMOS PIZZERIA,,,45.3640092,-75.6466335,,
greenboro-west,Greenboro West,BY THE BOOK,,,45.3630759,-75.6354225,,
hawthorne-meadows-sheffield-glen,Hawthorne Meadows - Sheffield Glen,GINKGO RESTAURANT,,,45.3895241,-75.6175485,,
hawthorne-meadows-sheffield-glen,Hawthorne Meadows - Sheffield Glen,YUMMY TOUCH KITCHEN,,,45.3945962,-75.6054865,,
hawthorne-meadows-sheffield-glen,Hawthorne Meadows - Sheffield Glen,NINE TO FIVE COFFEE,,,45.3987415,-75.6115176,,
hawthorne-meadows-sheffield-glen,Hawthorne Meadows - Sheffield Glen,TIM HORTONS,,,45.3941556,-75.6052815,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,AFRICAN KITCHEN,,,45.4009966,-75.7324199,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,ANTHONY'S,,,45.4000444,-75.7307508,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,FIL'S DINER,,,45.4004212,-75.7306536,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,GOLDEN THAI,,,45.4035408,-75.7330853,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,KOREAN MOTHER'S MEALS,,,45.4015055,-75.7312335,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,KOREAN MOTHER'S MEALS,,,45.4016171,-75.7298127,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,LA CABANA RESTAURANT,,,45.4009299,-75.7324018,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,LORNE MURPHY FOODS - STATISTICS CANADA,,,45.4081595,-75.7335658,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,MASAKALI RESTAURANTS,,,45.4025719,-75.7261446,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,PARKDALE FOOD CENTRE,,,45.4013393,-75.7262943,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,PARKDALE FOOD CENTRE,,,45.4020871,-75.7308617,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,SANDUK PHILIPPINE CUISINE,,,45.400656,-75.732254,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,SPRINGROLL HOUSE RESTAURANT,,,45.4029807,-75.7256628,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,SUSHI-RO,,,45.4022832,-75.7265007,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,TAQUERIA LA BONITA,,,45.4034203,-75.7251871,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,THE EIGHT O NINE,,,45.4063777,-75.7278225,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,THE THIRD,,,45.4049488,-75.7238986,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,THUM'S KITCHEN,,,45.4061741,-75.7277838,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,ABSINTHE CAFE,,,45.4000849,-75.7304796,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,BERRY OLA FRESH BOWL & SMOOTHIES,,,45.4017349,-75.7268155,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,BRIDGEHEAD,,,45.4046815,-75.7234536,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,DRIP HOUSE,,,45.4023254,-75.7307939,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,DRIP HOUSE CAFE,,,45.4085814,-75.7333001,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,FRUITOPIA CAFE,,,45.4054691,-75.7230254,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,HAPPY GOAT COFFEE COMPANY,,,45.4052342,-75.7172898,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,HAPPY GOAT COFFEE COMPANY,,,45.4053441,-75.7169573,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,MINISTRY OF COFFEE,,,45.4050364,-75.723741,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,SPRINGROLL HOUSE  CAFE,,,45.4029756,-75.7256711,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,STARBUCKS,,,45.4035408,-75.7330853,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,U ROCK CAFE INC.,,,45.405643,-75.7226709,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,VYLORA CAFE,,,45.4054691,-75.7230254,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,BANHMIYES,,,45.4021978,-75.7265763,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,DOMINO'S PIZZA,,,45.4027952,-75.7253399,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,DOSA KING PALACE,,,45.4005994,-75.7321799,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,FIRE SHAWARMA,,,45.3996884,-75.731624,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,FRENCHY'S SUPER FRIES,,,45.4017383,-75.7273595,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,GABRIEL PIZZA,,,45.4035609,-75.7330228,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,HASTY TASTY,,,45.4096858,-75.7280263,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,HEARTBREAKERS PIZZA,,,45.3988122,-75.7277585,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,HOME OF FRESH PASTA,,,45.4038882,-75.7247361,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,LOADED PIEROGI,,,45.400089,-75.730196,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,MANIAC FRIED CHICKEN,,,45.4025149,-75.725787,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,MI AMOR TACO MEXICAN,,,45.4039918,-75.731496,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,MI AMOR TACO MEXICAN,,,45.4039918,-75.731496,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,PHO VAN VAN VIETNAMESE RESTAURANT,,,45.3994777,-75.7314837,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,PHO VIET NOODLE,,,45.4026634,-75.7256985,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,PIZZA PIZZA,,,45.4005072,-75.7303262,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,SUBWAY,,,45.4035079,-75.7247346,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,SUBWAY,,,45.4035408,-75.7330853,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,SUYA PALACE,,,45.406343,-75.72003,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,TENNESSY WILLEMS WOODBURNING PIZZA,,,45.4031558,-75.7250742,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,THE EMPEROR SHAWARMA,,,45.3996884,-75.731624,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,THE JERK SPECIALIST,,,45.4012371,-75.7296679,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,THE MOMO SPOT,,,45.401054,-75.732414,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,THE POTATO FAMILY,,,45.4037773,-75.7321787,,
hintonburg-mechanicsville,Hintonburg - Mechanicsville,TIM HORTONS,,,45.4017957,-75.7266667,,
